post_id,text,post_text,shared_text,time,image,video,video_thumbnail,video_id,likes,comments,shares,post_url,link,user_id,images
5237143886311505,"ÖRGÜTLENİN DOSTLAR

Onlar için orman kerestedir.

Yeşil alanlar, parsel parsel arsa demektir.

Asla vicdanları sızlamaz.

Danayı gördüklerinde akıllarına sucuk, kazı gördüklerinde akıllarına kaztüyü yastık gelir.

Bu yüzden fokların yuvasının üzerine marina yaptılar, yeşil alanlara fabrikalar kurdular, kuş cennetlerinde şimdi apartmanlar var.

Bu yüzden cennet koylar foseptik gibidir, İstanbul’da deniz yok, tüm kıyılarımız pis kokar.

Bu yüzden yasa-masa istemiyorlar.

Ve bir yasayı dört kez kadük edecek kadar örgütlü güçleri var.

*

O zaman...

O zaman ormandan, denizden, nehirlerden, bir nefes havadan, bir yudum sudan, yeşilden, maviden, kısacası bu cennet yurttan yana olanlar, siz de örgütlenin...

","ÖRGÜTLENİN DOSTLAR

Onlar için orman kerestedir.

Yeşil alanlar, parsel parsel arsa demektir.

Asla vicdanları sızlamaz.

Danayı gördüklerinde akıllarına sucuk, kazı gördüklerinde akıllarına kaztüyü yastık gelir.

Bu yüzden fokların yuvasının üzerine marina yaptılar, yeşil alanlara fabrikalar kurdular, kuş cennetlerinde şimdi apartmanlar var.

Bu yüzden cennet koylar foseptik gibidir, İstanbul’da deniz yok, tüm kıyılarımız pis kokar.

Bu yüzden yasa-masa istemiyorlar.

Ve bir yasayı dört kez kadük edecek kadar örgütlü güçleri var.

*

O zaman...

O zaman ormandan, denizden, nehirlerden, bir nefes havadan, bir yudum sudan, yeşilden, maviden, kısacası bu cennet yurttan yana olanlar, siz de örgütlenin...

",,2020-10-19 07:10:22,https://scontent-mia3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/121967097_5237143802978180_7681585996227887350_n.jpg?_nc_cat=105&_nc_sid=110474&_nc_ohc=VX-wdpLvL-cAX9vOTs2&_nc_ht=scontent-mia3-2.xx&tp=14&oh=45d1215a761c70b6c3334e815a9c6aed&oe=5FB1B046,,,,161,11,0,https://facebook.com/story.php?story_fbid=5237143886311505&id=217577848268159,,217577848268159,['https://scontent-mia3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/121967097_5237143802978180_7681585996227887350_n.jpg?_nc_cat=105&_nc_sid=110474&_nc_ohc=VX-wdpLvL-cAX9vOTs2&_nc_ht=scontent-mia3-2.xx&tp=14&oh=45d1215a761c70b6c3334e815a9c6aed&oe=5FB1B046']
5235706143121946,"HAYTAP (Hayvan Hakları Federasyonu)
January 14 at 9:11 PM ·

Bekir Coşkun: Hayvanları mı sevmeliyim insanları mı?

25 yıl yoksullar, işsizler, hastalar, yağmalanan ve çalınan insanlar için yazı yazmış birisi olarak açıkça söylüyorum:

Tabii ki önce insan...

Ama ben insan gibi insanı severim.

https://www.haytap.org/tr/hayvanlar-sevmeliyim-insanlar",,"HAYTAP (Hayvan Hakları Federasyonu)
January 14 at 9:11 PM ·

Bekir Coşkun: Hayvanları mı sevmeliyim insanları mı?

25 yıl yoksullar, işsizler, hastalar, yağmalanan ve çalınan insanlar için yazı yazmış birisi olarak açıkça söylüyorum:

Tabii ki önce insan...

Ama ben insan gibi insanı severim.

https://www.haytap.org/tr/hayvanlar-sevmeliyim-insanlar",2020-10-18 22:11:08,https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/81991851_4038340009525238_5901070397943578624_o.jpg?_nc_cat=100&_nc_sid=e007fa&_nc_ohc=hgN5imcwkBUAX_smgbg&_nc_ht=scontent-mia3-1.xx&tp=14&oh=46b3477a0a66cd2ca3a08c0e16d4b519&oe=5FB13AF7,,,,143,6,20,https://facebook.com/story.php?story_fbid=5235706143121946&id=217577848268159,https://www.haytap.org/tr/hayvanlar-sevmeliyim-insanlar,217577848268159,"['https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/81991851_4038340009525238_5901070397943578624_o.jpg?_nc_cat=100&_nc_sid=e007fa&_nc_ohc=hgN5imcwkBUAX_smgbg&_nc_ht=scontent-mia3-1.xx&tp=14&oh=46b3477a0a66cd2ca3a08c0e16d4b519&oe=5FB13AF7', 'https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/81991851_4038340009525238_5901070397943578624_o.jpg?_nc_cat=100&_nc_sid=e007fa&_nc_ohc=hgN5imcwkBUAX_smgbg&_nc_ht=scontent-mia3-1.xx&tp=14&oh=46b3477a0a66cd2ca3a08c0e16d4b519&oe=5FB13AF7', 'https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/81991851_4038340009525238_5901070397943578624_o.jpg?_nc_cat=100&_nc_sid=e007fa&_nc_ohc=hgN5imcwkBUAX_smgbg&_nc_ht=scontent-mia3-1.xx&tp=14&oh=46b3477a0a66cd2ca3a08c0e16d4b519&oe=5FB13AF7']"
5235551666470727,"HAYTAP (Hayvan Hakları Federasyonu) added a new photo to the album: KİTAP HAYTAP Tavsiyesi.
September 19 at 8:33 AM ·

Ben her gece senin başını okşarken, uzaklarda yaşanan bir inanılmaz katliamı ; kendisini öldürenlere suçu kondurmayıp, ölürken bile kuyruk sallayan seteri; öldürülmüş annelerinin memelerinden hâlâ süt emmeye çalışan o küçük yavruları düşünürüm.
Başını her okşayışımda gözlerimin dolması ondandır Pako...
Ondandır...''

Bir köpeğe mektuplar deyip geçmeyin...
İçinde insanlığı, merhameti ve bu dünya veya kainat sadece insanlara değil hayvanlar, ağaçlar, otlar kısaca görüp görmediğimiz tüm canlı ve cansızlar için yaratılmış olduğunu anlayacaksınız. Aman efendim ben biliyorum ...ne okuyacağım sakın demeyin... Bu kitap hayvanların dilinde yazıldığı için hayvanları ve doğayı daha iyi tanıyıp, onlarla daha yakından ilgilenmemizi ve insan olduğumuzu birkez daha düşünüp analiz etmemizi sağlayacak... 🌼🙏BEKİR COŞKUN'A SAYGIYLA 🌼✍🏾🙏

Kitap genişletilmiş yeni hikayeler ile yeni baskısıyla satışta

https://www.hepsiburada.com/pakoya-mektuplar-p-HBV000002ARBM?magaza=HAYTAP",,"HAYTAP (Hayvan Hakları Federasyonu) added a new photo to the album: KİTAP HAYTAP Tavsiyesi.
September 19 at 8:33 AM ·

Ben her gece senin başını okşarken, uzaklarda yaşanan bir inanılmaz katliamı ; kendisini öldürenlere suçu kondurmayıp, ölürken bile kuyruk sallayan seteri; öldürülmüş annelerinin memelerinden hâlâ süt emmeye çalışan o küçük yavruları düşünürüm.
Başını her okşayışımda gözlerimin dolması ondandır Pako...
Ondandır...''

Bir köpeğe mektuplar deyip geçmeyin...
İçinde insanlığı, merhameti ve bu dünya veya kainat sadece insanlara değil hayvanlar, ağaçlar, otlar kısaca görüp görmediğimiz tüm canlı ve cansızlar için yaratılmış olduğunu anlayacaksınız. Aman efendim ben biliyorum ...ne okuyacağım sakın demeyin... Bu kitap hayvanların dilinde yazıldığı için hayvanları ve doğayı daha iyi tanıyıp, onlarla daha yakından ilgilenmemizi ve insan olduğumuzu birkez daha düşünüp analiz etmemizi sağlayacak... 🌼🙏BEKİR COŞKUN'A SAYGIYLA 🌼✍🏾🙏

Kitap genişletilmiş yeni hikayeler ile yeni baskısıyla satışta

https://www.hepsiburada.com/pakoya-mektuplar-p-HBV000002ARBM?magaza=HAYTAP",2020-10-18 21:11:16,https://scontent-mia3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/119778068_5084401448252417_6999123129762501020_o.jpg?_nc_cat=102&_nc_sid=0be424&_nc_ohc=2UnnoVg_PKUAX-ohq1K&_nc_ht=scontent-mia3-2.xx&tp=14&oh=5af8206e5ecb98e47a9a7403244bf990&oe=5FB3A5BE,,,,198,9,49,https://facebook.com/story.php?story_fbid=5235551666470727&id=217577848268159,https://www.hepsiburada.com/pakoya-mektuplar-p-HBV000002ARBM?magaza=HAYTAP,217577848268159,['https://scontent-mia3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/119778068_5084401448252417_6999123129762501020_o.jpg?_nc_cat=102&_nc_sid=0be424&_nc_ohc=2UnnoVg_PKUAX-ohq1K&_nc_ht=scontent-mia3-2.xx&tp=14&oh=5af8206e5ecb98e47a9a7403244bf990&oe=5FB3A5BE']
5235158979843329,"Bizim hiç sönmeyecek bir ışığımız var!

""Her gün şahit olduğumuz onlarca trajediye, vahşete, haksızlığa hatta iftiraya rağmen yazdıklarıyla, duruşuyla, Pako'suyla, Gorbi'siyle, Çıtır'ıyla, Postal'ıyla en önemlisi de umuduyla bize dayanma gücü veren, yapılacak çok iş var pes etme zamanı değil diyerek dimdik durmamızı sağlayan Bekir Abimiz ❤️
Haytap sayfasında Bekir Coşkun'un köşesi bölümünde yepyeni yazılarını göreceğimizi biliyoruz. Bize aşıladığın umut senin de yolunu aydınlatsın çok yakında yine birlikte olacağız, sevgimizi hep yanında hisset ❤️""

Bu satırları umutla yazmıştık Bekir Coşkun'a ama ne yazık ki olmadı... Can dostu usta gazeteciyi kaybettik... Yolun ışık olsun Bekir Coşkun, bize kattıkların için teşekkür ederiz.","Bizim hiç sönmeyecek bir ışığımız var!

""Her gün şahit olduğumuz onlarca trajediye, vahşete, haksızlığa hatta iftiraya rağmen yazdıklarıyla, duruşuyla, Pako'suyla, Gorbi'siyle, Çıtır'ıyla, Postal'ıyla en önemlisi de umuduyla bize dayanma gücü veren, yapılacak çok iş var pes etme zamanı değil diyerek dimdik durmamızı sağlayan Bekir Abimiz ❤️
Haytap sayfasında Bekir Coşkun'un köşesi bölümünde yepyeni yazılarını göreceğimizi biliyoruz. Bize aşıladığın umut senin de yolunu aydınlatsın çok yakında yine birlikte olacağız, sevgimizi hep yanında hisset ❤️""

Bu satırları umutla yazmıştık Bekir Coşkun'a ama ne yazık ki olmadı... Can dostu usta gazeteciyi kaybettik... Yolun ışık olsun Bekir Coşkun, bize kattıkların için teşekkür ederiz.",,2020-10-18 18:57:11,https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/121964641_5235158859843341_112273454882487222_n.jpg?_nc_cat=111&_nc_sid=110474&_nc_ohc=7yHAwg3VHRkAX94iTnU&_nc_ht=scontent-mia3-1.xx&tp=14&oh=a43e070c7f360fc9c499d784dc9815b0&oe=5FB45D92,,,,1294,177,0,https://facebook.com/story.php?story_fbid=5235158979843329&id=217577848268159,,217577848268159,['https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/121964641_5235158859843341_112273454882487222_n.jpg?_nc_cat=111&_nc_sid=110474&_nc_ohc=7yHAwg3VHRkAX94iTnU&_nc_ht=scontent-mia3-1.xx&tp=14&oh=a43e070c7f360fc9c499d784dc9815b0&oe=5FB45D92']
5234952359863991,"HAYTAP (Hayvan Hakları Federasyonu)
July 17, 2017 at 8:34 AM ·",,"HAYTAP (Hayvan Hakları Federasyonu)
July 17, 2017 at 8:34 AM ·",2020-10-18 17:50:46,https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20140142_2020756537950272_5105828860903162527_n.jpg?_nc_cat=100&_nc_sid=e007fa&_nc_ohc=7ntWecdPfqYAX_UvgRK&_nc_ht=scontent-mia3-1.xx&tp=14&oh=57a043824ce11c00d88b9c39dba7d185&oe=5FB333EE,,,,27,0,4,https://facebook.com/story.php?story_fbid=5234952359863991&id=217577848268159,,217577848268159,"['https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20140142_2020756537950272_5105828860903162527_n.jpg?_nc_cat=100&_nc_sid=e007fa&_nc_ohc=7ntWecdPfqYAX_UvgRK&_nc_ht=scontent-mia3-1.xx&tp=14&oh=57a043824ce11c00d88b9c39dba7d185&oe=5FB333EE', 'https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20140142_2020756537950272_5105828860903162527_n.jpg?_nc_cat=100&_nc_sid=e007fa&_nc_ohc=7ntWecdPfqYAX_UvgRK&_nc_ht=scontent-mia3-1.xx&tp=14&oh=57a043824ce11c00d88b9c39dba7d185&oe=5FB333EE', 'https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20140142_2020756537950272_5105828860903162527_n.jpg?_nc_cat=100&_nc_sid=e007fa&_nc_ohc=7ntWecdPfqYAX_UvgRK&_nc_ht=scontent-mia3-1.xx&tp=14&oh=57a043824ce11c00d88b9c39dba7d185&oe=5FB333EE']"
5234951189864108,"HAYTAP (Hayvan Hakları Federasyonu)
July 17, 2017 at 8:34 AM ·",,"HAYTAP (Hayvan Hakları Federasyonu)
July 17, 2017 at 8:34 AM ·",2020-10-18 17:50:28,https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20046552_2020756321283627_8428802495847451692_n.jpg?_nc_cat=100&_nc_sid=e007fa&_nc_ohc=S2-BXPeEx38AX8hRol_&_nc_ht=scontent-mia3-1.xx&tp=14&oh=aca74d315f55f57040607fe7c2c696be&oe=5FB1957D,,,,34,2,8,https://facebook.com/story.php?story_fbid=5234951189864108&id=217577848268159,,217577848268159,"['https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20046552_2020756321283627_8428802495847451692_n.jpg?_nc_cat=100&_nc_sid=e007fa&_nc_ohc=S2-BXPeEx38AX8hRol_&_nc_ht=scontent-mia3-1.xx&tp=14&oh=aca74d315f55f57040607fe7c2c696be&oe=5FB1957D', 'https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20046552_2020756321283627_8428802495847451692_n.jpg?_nc_cat=100&_nc_sid=e007fa&_nc_ohc=S2-BXPeEx38AX8hRol_&_nc_ht=scontent-mia3-1.xx&tp=14&oh=aca74d315f55f57040607fe7c2c696be&oe=5FB1957D', 'https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20046552_2020756321283627_8428802495847451692_n.jpg?_nc_cat=100&_nc_sid=e007fa&_nc_ohc=S2-BXPeEx38AX8hRol_&_nc_ht=scontent-mia3-1.xx&tp=14&oh=aca74d315f55f57040607fe7c2c696be&oe=5FB1957D']"
5234628843229676,"HAYTAP (Hayvan Hakları Federasyonu)
July 17, 2017 at 8:34 AM ·",,"HAYTAP (Hayvan Hakları Federasyonu)
July 17, 2017 at 8:34 AM ·",2020-10-18 16:20:29,https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20106385_2020756364616956_1823050954579585874_n.jpg?_nc_cat=108&_nc_sid=e007fa&_nc_ohc=dc_r2zJnJEgAX-1ciUx&_nc_ht=scontent-mia3-1.xx&tp=14&oh=6e2420c6d0e508a62fc8ef3dae732f03&oe=5FB0E678,,,,28,2,5,https://facebook.com/story.php?story_fbid=5234628843229676&id=217577848268159,,217577848268159,"['https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20106385_2020756364616956_1823050954579585874_n.jpg?_nc_cat=108&_nc_sid=e007fa&_nc_ohc=dc_r2zJnJEgAX-1ciUx&_nc_ht=scontent-mia3-1.xx&tp=14&oh=6e2420c6d0e508a62fc8ef3dae732f03&oe=5FB0E678', 'https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20106385_2020756364616956_1823050954579585874_n.jpg?_nc_cat=108&_nc_sid=e007fa&_nc_ohc=dc_r2zJnJEgAX-1ciUx&_nc_ht=scontent-mia3-1.xx&tp=14&oh=6e2420c6d0e508a62fc8ef3dae732f03&oe=5FB0E678', 'https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20106385_2020756364616956_1823050954579585874_n.jpg?_nc_cat=108&_nc_sid=e007fa&_nc_ohc=dc_r2zJnJEgAX-1ciUx&_nc_ht=scontent-mia3-1.xx&tp=14&oh=6e2420c6d0e508a62fc8ef3dae732f03&oe=5FB0E678']"
5234628023229758,"HAYTAP (Hayvan Hakları Federasyonu)
July 17, 2017 at 8:34 AM ·",,"HAYTAP (Hayvan Hakları Federasyonu)
July 17, 2017 at 8:34 AM ·",2020-10-18 16:20:13,https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20229237_2020756247950301_6322216464001133780_n.jpg?_nc_cat=106&_nc_sid=e007fa&_nc_ohc=KmF1QZOhDqIAX_N877i&_nc_ht=scontent-mia3-1.xx&tp=14&oh=128d4f8a66bddf6c58733ba9a566dc80&oe=5FB3469E,,,,34,0,4,https://facebook.com/story.php?story_fbid=5234628023229758&id=217577848268159,,217577848268159,"['https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20229237_2020756247950301_6322216464001133780_n.jpg?_nc_cat=106&_nc_sid=e007fa&_nc_ohc=KmF1QZOhDqIAX_N877i&_nc_ht=scontent-mia3-1.xx&tp=14&oh=128d4f8a66bddf6c58733ba9a566dc80&oe=5FB3469E', 'https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20229237_2020756247950301_6322216464001133780_n.jpg?_nc_cat=106&_nc_sid=e007fa&_nc_ohc=KmF1QZOhDqIAX_N877i&_nc_ht=scontent-mia3-1.xx&tp=14&oh=128d4f8a66bddf6c58733ba9a566dc80&oe=5FB3469E', 'https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20229237_2020756247950301_6322216464001133780_n.jpg?_nc_cat=106&_nc_sid=e007fa&_nc_ohc=KmF1QZOhDqIAX_N877i&_nc_ht=scontent-mia3-1.xx&tp=14&oh=128d4f8a66bddf6c58733ba9a566dc80&oe=5FB3469E']"
5233916943300866,"HAYTAP (Hayvan Hakları Federasyonu)
July 17, 2017 at 8:33 AM ·",,"HAYTAP (Hayvan Hakları Federasyonu)
July 17, 2017 at 8:33 AM ·",2020-10-18 13:11:26,https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20229377_2020755604617032_601858463789136027_n.jpg?_nc_cat=101&_nc_sid=e007fa&_nc_ohc=E9SulEC-sfEAX-DXx_8&_nc_ht=scontent-mia3-1.xx&tp=14&oh=503ca34d82734391029b596b2355892c&oe=5FB2501F,,,,30,0,4,https://facebook.com/story.php?story_fbid=5233916943300866&id=217577848268159,,217577848268159,"['https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20229377_2020755604617032_601858463789136027_n.jpg?_nc_cat=101&_nc_sid=e007fa&_nc_ohc=E9SulEC-sfEAX-DXx_8&_nc_ht=scontent-mia3-1.xx&tp=14&oh=503ca34d82734391029b596b2355892c&oe=5FB2501F', 'https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20229377_2020755604617032_601858463789136027_n.jpg?_nc_cat=101&_nc_sid=e007fa&_nc_ohc=E9SulEC-sfEAX-DXx_8&_nc_ht=scontent-mia3-1.xx&tp=14&oh=503ca34d82734391029b596b2355892c&oe=5FB2501F', 'https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20229377_2020755604617032_601858463789136027_n.jpg?_nc_cat=101&_nc_sid=e007fa&_nc_ohc=E9SulEC-sfEAX-DXx_8&_nc_ht=scontent-mia3-1.xx&tp=14&oh=503ca34d82734391029b596b2355892c&oe=5FB2501F']"
5233060256719868,"HAYTAP (Hayvan Hakları Federasyonu)
July 17, 2017 at 8:34 AM ·",,"HAYTAP (Hayvan Hakları Federasyonu)
July 17, 2017 at 8:34 AM ·",2020-10-18 08:29:22,https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20046620_2020756031283656_7744537808827863748_n.jpg?_nc_cat=108&_nc_sid=e007fa&_nc_ohc=33z-ZR_AFRcAX_jUDia&_nc_ht=scontent-mia3-1.xx&tp=14&oh=9de8ded023efb0c0e30db5fa277bfed8&oe=5FB1E4E2,,,,184,19,74,https://facebook.com/story.php?story_fbid=5233060256719868&id=217577848268159,,217577848268159,"['https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20046620_2020756031283656_7744537808827863748_n.jpg?_nc_cat=108&_nc_sid=e007fa&_nc_ohc=33z-ZR_AFRcAX_jUDia&_nc_ht=scontent-mia3-1.xx&tp=14&oh=9de8ded023efb0c0e30db5fa277bfed8&oe=5FB1E4E2', 'https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20046620_2020756031283656_7744537808827863748_n.jpg?_nc_cat=108&_nc_sid=e007fa&_nc_ohc=33z-ZR_AFRcAX_jUDia&_nc_ht=scontent-mia3-1.xx&tp=14&oh=9de8ded023efb0c0e30db5fa277bfed8&oe=5FB1E4E2', 'https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20046620_2020756031283656_7744537808827863748_n.jpg?_nc_cat=108&_nc_sid=e007fa&_nc_ohc=33z-ZR_AFRcAX_jUDia&_nc_ht=scontent-mia3-1.xx&tp=14&oh=9de8ded023efb0c0e30db5fa277bfed8&oe=5FB1E4E2']"
5232759866749907,"HAYTAP (Hayvan Hakları Federasyonu)
July 17, 2017 at 8:34 AM ·",,"HAYTAP (Hayvan Hakları Federasyonu)
July 17, 2017 at 8:34 AM ·",2020-10-18 06:32:24,https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20046423_2020756281283631_5701342682083374245_n.jpg?_nc_cat=111&_nc_sid=e007fa&_nc_ohc=klv-7HB2s2sAX_J9saY&_nc_ht=scontent-mia3-1.xx&tp=14&oh=0ee4a5a54095a89ffe0a3a0ef00d80f3&oe=5FB1B1BC,,,,62,0,15,https://facebook.com/story.php?story_fbid=5232759866749907&id=217577848268159,,217577848268159,"['https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20046423_2020756281283631_5701342682083374245_n.jpg?_nc_cat=111&_nc_sid=e007fa&_nc_ohc=klv-7HB2s2sAX_J9saY&_nc_ht=scontent-mia3-1.xx&tp=14&oh=0ee4a5a54095a89ffe0a3a0ef00d80f3&oe=5FB1B1BC', 'https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20046423_2020756281283631_5701342682083374245_n.jpg?_nc_cat=111&_nc_sid=e007fa&_nc_ohc=klv-7HB2s2sAX_J9saY&_nc_ht=scontent-mia3-1.xx&tp=14&oh=0ee4a5a54095a89ffe0a3a0ef00d80f3&oe=5FB1B1BC', 'https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/20046423_2020756281283631_5701342682083374245_n.jpg?_nc_cat=111&_nc_sid=e007fa&_nc_ohc=klv-7HB2s2sAX_J9saY&_nc_ht=scontent-mia3-1.xx&tp=14&oh=0ee4a5a54095a89ffe0a3a0ef00d80f3&oe=5FB1B1BC']"
5232585973433963,"https://www.haberler.com/minikler-hayvanlari-sevip-kalp-atislarini-dinledi-13673517-haberi/

HABERLER.COM
Minikler hayvanları sevip, kalp atışlarını dinledi",https://www.haberler.com/minikler-hayvanlari-sevip-kalp-atislarini-dinledi-13673517-haberi/,"HABERLER.COM
Minikler hayvanları sevip, kalp atışlarını dinledi",2020-10-18 05:25:02,,,,,41,0,5,https://facebook.com/story.php?story_fbid=5232585973433963&id=217577848268159,https://www.haberler.com/minikler-hayvanlari-sevip-kalp-atislarini-dinledi-13673517-haberi/,217577848268159,[]
5231389146886979,"Haytap - Animal Rights Federation in Turkey
September 29 at 2:27 PM ·",,"Haytap - Animal Rights Federation in Turkey
September 29 at 2:27 PM ·",2020-10-17 22:09:04,https://scontent-mia3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/120362810_1782983785186439_3516469807755887778_n.jpg?_nc_cat=105&_nc_sid=110474&_nc_ohc=hgAgm-CjTKkAX-7Um3f&_nc_ht=scontent-mia3-2.xx&tp=14&oh=31cc664c5b193979890529e662961a48&oe=5FB402A8,,,,27,0,6,https://facebook.com/story.php?story_fbid=5231389146886979&id=217577848268159,,217577848268159,['https://scontent-mia3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/120362810_1782983785186439_3516469807755887778_n.jpg?_nc_cat=105&_nc_sid=110474&_nc_ohc=hgAgm-CjTKkAX-7Um3f&_nc_ht=scontent-mia3-2.xx&tp=14&oh=31cc664c5b193979890529e662961a48&oe=5FB402A8']
5229600677065826,"HAYTAP (Hayvan Hakları Federasyonu) added a new photo.
October 17 at 12:49 PM ·

Haytap 2021 - Duvar Takvimimiz. Kasım ayından itibaren satışta.

Satışlarımız haytapshop.com / hepsiburada.com ile D&R - Nezih - Remzi - Dost - Arkadaş mağazalarında",,"HAYTAP (Hayvan Hakları Federasyonu) added a new photo.
October 17 at 12:49 PM ·

Haytap 2021 - Duvar Takvimimiz. Kasım ayından itibaren satışta.

Satışlarımız haytapshop.com / hepsiburada.com ile D&R - Nezih - Remzi - Dost - Arkadaş mağazalarında",2020-10-17 12:49:14,https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/121785769_5229595803732980_680533826315552697_o.jpg?_nc_cat=101&_nc_sid=0be424&_nc_ohc=BcfRObo6jRwAX-vP3MN&_nc_ht=scontent-mia3-1.xx&tp=14&oh=285d632a31f7a3d466644ba4372016d1&oe=5FB221A7,,,,95,0,0,https://facebook.com/story.php?story_fbid=5229600677065826&id=217577848268159,http://haytapshop.com/,217577848268159,['https://scontent-mia3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/121785769_5229595803732980_680533826315552697_o.jpg?_nc_cat=101&_nc_sid=0be424&_nc_ohc=BcfRObo6jRwAX-vP3MN&_nc_ht=scontent-mia3-1.xx&tp=14&oh=285d632a31f7a3d466644ba4372016d1&oe=5FB221A7']
